,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameDuration,gameCreation,championId,gameId,teamId,team1dmg,team2dmg,dmgShare,duo
113,3,True,3285,3020,3108,3089,0,0,2052,11,3,23,6,2,2,596,1,0,0,0,0,94732,93227,1505,0,0,19367,19254,112,0,5309,1,4589,2436,2436,0,58,12819,7457,5362,0,13771,9000,0,0,99,0,135,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1701,0,0,8226,250,895,0,8210,20,0,0,8237,387,0,0,8138,30,0,0,8135,3879,5,0,8200,8100,5007.0,5008.0,5001.0,1192,1583784256376,45,4447011521,100,92262,75749,0.20991307363811754,1
114,1,False,3115,3157,3116,3102,3020,3136,2052,6,18,33,0,1,0,111,0,0,0,0,0,129079,116982,12096,0,0,32089,29569,2520,0,5860,1,24387,1922,1922,0,26,40744,27085,12892,766,15304,14300,0,0,85,0,362,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,159,130,28,9111,919,390,0,9104,3,50,0,8014,715,0,0,8139,1516,0,0,8135,3555,5,0,8000,8100,5005.0,5008.0,5002.0,1532,1583782081919,268,4446885354,100,172804,207739,0.1856959329645147,1
115,4,True,3147,3142,3043,3812,3158,3031,2052,30,5,24,9,3,5,385,4,2,0,0,0,142233,11464,129397,1372,1317,46175,5130,39673,1372,14338,1,21182,3614,3614,0,8,26448,8562,10951,6934,20718,16500,2,1,131,0,148,18,0,0,True,False,True,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8128,3963,42,974,8139,2432,0,0,8138,18,0,0,8135,3234,5,0,9111,1181,540,0,8014,1839,0,0,8100,8000,5005.0,5008.0,5001.0,1497,1583777871503,126,4446851874,100,164459,122838,0.2807690670623073,1
116,3,False,3072,3006,3087,3031,2015,1042,2052,7,12,14,3,3,2,218,1,1,0,0,0,62185,12867,45338,3978,597,13817,1370,9961,2485,4079,1,12899,1187,1187,0,16,25027,14754,9333,938,12619,12300,0,0,69,0,29,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8005,981,699,282,9111,626,210,0,9104,11,0,0,8014,472,0,0,8139,1273,0,0,8135,1769,5,0,8000,8100,5005.0,5008.0,5002.0,1291,1583775853670,67,4446746469,100,108297,108145,0.12758432828240857,1
117,8,True,3135,3905,3151,3116,3285,3020,2052,13,11,38,5,2,3,265,3,0,0,0,0,153161,145232,2310,5618,0,61531,55103,809,5618,4081,1,17725,1698,1698,0,153,36248,22868,12984,395,20534,16850,2,0,117,0,779,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,5183,0,0,8226,250,1366,0,8210,20,0,0,8237,1080,0,0,8444,2700,0,0,8451,327,0,0,8200,8400,5007.0,5008.0,5001.0,1875,1583764746756,90,4446221413,200,237626,276128,0.2228350620002318,0
118,10,True,3151,3111,3029,3802,1026,0,2052,7,5,25,3,2,2,308,2,0,0,0,0,46562,43770,2791,0,0,15986,15123,862,0,5085,1,11658,694,694,0,55,18754,11595,6544,614,10034,9200,0,0,30,0,340,16,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1196,0,0,8226,250,361,0,8210,0,0,0,8237,430,0,0,8444,816,0,0,8451,266,0,0,8200,8400,5007.0,5008.0,5001.0,944,1583756659966,57,4445999055,200,103847,119087,0.13423799407156112,0
119,10,False,3089,3157,3151,3020,3285,3211,2052,10,9,33,2,1,4,336,0,0,0,0,0,91990,86286,5467,236,0,31877,31019,659,199,6540,1,22464,654,654,0,26,31101,23726,6041,1333,17739,16300,1,0,58,0,177,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3277,0,0,8226,250,952,0,8210,20,0,0,8236,120,0,0,9111,1642,430,0,8014,712,0,0,8200,8000,5007.0,5008.0,5001.0,1808,1583754271495,43,4445995918,200,187037,178815,0.1782680423901798,0
120,5,True,3078,3153,3111,3052,1037,1028,2052,9,9,21,2,1,3,192,0,0,0,0,0,37487,2984,33062,1441,0,20078,1480,17606,991,6390,1,18439,966,966,0,17,26375,13926,11486,963,12082,10758,0,0,28,0,80,17,0,0,True,False,False,True,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9923,68,86,0,8143,476,0,0,8138,18,0,0,8135,1202,5,0,9111,580,300,0,8014,592,0,0,8100,8000,5007.0,5008.0,5003.0,1241,1583752656372,5,4446003756,100,117115,88123,0.17143832984673185,0
121,9,False,3153,3006,1042,1037,1052,0,2052,7,4,9,3,3,1,204,2,1,0,0,0,29581,3912,25668,0,0,11256,2502,8754,0,2066,1,3210,53,53,0,37,9634,7878,1302,453,7317,6210,0,0,35,0,219,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,493,13,880,8139,602,0,0,8138,18,0,0,8135,892,5,0,9111,400,160,0,8014,225,0,0,8100,8000,5005.0,5008.0,5001.0,638,1583751833750,110,4446022784,200,26350,30721,0.3663943231014615,0
122,5,True,3285,3020,3089,1026,0,0,2052,9,5,17,3,1,3,210,0,0,0,0,0,48585,23243,24350,991,0,21288,15153,6134,0,3594,1,6845,557,557,0,0,12543,2412,9212,917,10526,8850,0,0,41,0,0,16,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1443,26,799,8139,1033,0,0,8138,30,0,0,8135,1919,5,0,9111,458,260,0,8014,840,0,0,8100,8000,5005.0,5008.0,5001.0,912,1583706560742,145,4445629097,100,83115,63630,0.25612705287854176,0
123,10,True,3285,3151,3116,1001,0,0,2052,10,1,30,8,2,2,818,3,0,0,0,0,94903,90716,3380,806,0,33216,32118,410,686,4874,1,4216,1995,1995,0,55,9615,2893,6553,169,13824,9300,1,0,100,0,507,18,0,0,True,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3616,0,0,8226,250,906,0,8210,0,0,0,8236,48,0,0,8139,1706,0,0,8135,3506,5,0,8200,8100,5007.0,5008.0,5001.0,1207,1583705117754,74,4445645478,200,67124,117558,0.28254989026693206,0
124,8,True,3142,3111,3147,3071,3052,1037,2052,13,12,21,3,3,4,206,2,1,0,0,0,58139,2191,55948,0,0,24743,1714,23028,0,4112,1,18471,1484,1484,0,147,25476,16262,8511,702,13002,12475,1,0,29,0,306,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1597,22,485,8143,350,0,0,8138,18,0,0,8135,1589,5,0,9111,1066,340,0,8014,863,0,0,8100,8000,5005.0,5008.0,5001.0,1219,1583703008780,56,4445540062,200,125280,140849,0.1756703987958736,0
125,4,True,3905,2420,2065,3089,3285,3158,2052,3,6,36,2,1,1,391,0,0,0,0,0,93825,91589,2106,129,0,25097,24733,233,129,20353,5,6577,1624,1624,0,85,18855,11938,5538,1378,13957,13400,1,0,54,0,458,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3123,0,0,8226,250,1310,0,8210,60,0,0,8236,80,0,0,8444,992,0,0,8453,2426,161,0,8200,8400,5007.0,5008.0,5001.0,1486,1583692985107,16,4445319266,100,146657,154553,0.17112718792829526,0
126,5,True,3285,3151,3089,3020,3135,0,2052,5,4,28,3,2,1,644,1,0,0,0,0,97254,93779,3146,329,0,32253,31277,646,329,3593,1,6449,2901,2901,0,28,18784,13262,5077,444,15473,14250,2,2,74,0,173,18,0,0,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3382,0,0,8226,250,1049,0,8210,0,0,0,8236,80,0,0,8444,1584,0,0,8453,285,0,0,8200,8400,5007.0,5008.0,5001.0,1549,1583690403347,74,4445291838,100,158291,142743,0.20375763625221902,0
127,4,False,3285,2065,3504,3158,2421,3067,2052,4,6,27,3,1,1,517,0,0,0,0,0,61572,59776,1795,0,0,14409,14277,132,0,23320,5,6724,546,546,0,58,19570,13207,5342,1020,12177,10000,0,0,38,0,352,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1349,0,0,8226,250,927,0,8210,80,0,0,8236,48,0,0,9111,595,310,0,8014,259,0,0,8200,8000,5007.0,5008.0,5001.0,1307,1583507565227,16,4441869958,100,106395,133582,0.1354292964894967,1
128,8,False,3285,3020,3089,0,0,0,2052,4,4,11,2,1,1,329,0,0,0,0,0,33316,17294,16021,0,0,14226,10712,3514,0,1400,1,5320,860,860,0,0,9950,3611,6149,190,8586,8000,1,0,30,0,0,14,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1127,0,0,8226,250,319,0,8210,0,0,0,8236,24,0,0,9111,412,150,0,8014,296,0,0,8200,8000,5007.0,5008.0,5001.0,811,1583506144793,145,4441856619,200,57442,44224,0.32168053545586106,1
129,1,False,3029,3158,3109,3075,3025,0,2052,9,8,23,3,1,2,172,0,0,0,0,0,36054,29911,5471,671,36,16642,12956,3014,671,3623,1,30648,1585,1585,0,49,23991,7133,15244,1612,11348,11300,1,0,25,0,187,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8439,405,0,0,8446,733,0,0,8429,57,24,12,8451,255,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5008.0,5008.0,5001.0,1126,1583504790195,53,4441883458,100,98169,124773,0.1695239841497825,1
130,1,True,3124,3144,3006,3085,1043,0,2052,12,5,20,5,2,3,303,1,0,0,0,0,63113,23736,33687,5689,297,17838,10537,5381,1919,4996,1,4256,2262,2262,0,8,14468,8206,4474,1787,12801,9500,1,0,81,0,152,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,905,629,275,9111,1095,320,0,9104,6,20,0,8014,703,0,0,8139,1377,0,0,8135,2062,5,0,8000,8100,5005.0,5008.0,5002.0,995,1583424129515,96,4440414069,100,89802,55789,0.1986370014030868,1
131,6,True,3029,3111,3065,1058,3076,1058,2052,4,6,15,2,2,2,194,1,0,0,0,0,47838,38816,2664,6357,4,12171,10106,497,1566,5812,1,16214,464,464,0,63,25044,7788,14183,3071,10728,10000,0,0,50,0,289,15,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8229,1569,0,0,8226,250,72,0,8210,0,0,0,8236,24,0,0,9111,835,190,0,8014,121,0,0,8200,8000,5007.0,5008.0,5001.0,992,1583422847748,31,4440421078,200,117338,80969,0.15031678790648273,1
132,6,True,3285,3020,3089,3151,3135,1026,2052,16,7,18,3,2,5,241,1,0,0,0,0,112165,72465,39621,78,0,57864,51262,6522,78,2082,1,12531,143,143,0,0,15891,11883,3475,531,15763,14600,0,0,67,0,0,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2848,0,0,8226,250,1120,0,8210,0,0,0,8236,48,0,0,9111,1333,340,0,8014,1263,0,0,8200,8000,5007.0,5008.0,5001.0,1290,1583418971794,145,4440313264,200,110525,124678,0.46410754102568214,1
133,7,True,3285,3020,3089,3135,3165,0,2052,19,2,21,14,2,2,911,1,0,0,0,0,92335,90205,1773,356,0,29751,29198,196,356,4094,1,6495,1352,1352,0,61,15991,6289,9219,482,15900,13700,1,0,91,0,127,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2060,0,0,8226,250,905,0,8210,0,0,0,8236,48,0,0,9111,1715,400,0,8014,1204,0,0,8200,8000,5007.0,5008.0,5001.0,1177,1583415378418,45,4440246483,200,110982,111211,0.26751850086771994,1
134,5,True,3146,3157,3020,3151,3116,1026,2052,3,9,35,0,1,0,448,0,0,0,0,0,53277,51621,1496,159,0,18977,18037,794,145,8348,1,12102,551,551,0,68,28581,15717,11193,1671,14051,14000,0,0,53,0,99,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2712,0,0,8226,250,1073,0,8210,0,0,0,8236,80,0,0,9111,1181,380,0,8014,278,0,0,8200,8000,5007.0,5008.0,5001.0,1518,1583345223170,25,4439479304,100,138557,148815,0.13696168363922429,0
135,6,False,3020,3157,3151,3116,0,0,2052,7,3,24,5,1,2,518,0,0,0,0,0,34624,32567,2057,0,0,12441,11628,813,0,3978,1,5985,780,780,0,47,10595,5230,4837,528,11566,9700,0,0,36,0,133,16,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1662,0,0,8226,250,799,0,8210,0,0,0,8236,24,0,0,9111,1075,310,0,8014,368,0,0,8200,8000,5007.0,5008.0,5001.0,994,1583343006113,25,4439414005,200,72622,93077,0.13366352589791247,0
136,7,False,3285,3151,3020,3116,3165,1058,2052,9,7,24,4,1,2,489,0,0,0,0,0,100430,96117,2002,2310,0,47826,44934,581,2310,2076,1,7134,1309,1309,0,45,22293,14495,7606,190,14918,14350,1,0,81,0,411,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,4199,0,0,8226,250,898,0,8210,0,0,0,8236,48,0,0,9111,892,330,0,8014,1303,0,0,8200,8000,5007.0,5008.0,5001.0,1398,1583251641079,74,4437801482,200,146531,133314,0.35874701831765604,1
137,3,False,3285,3157,3151,3020,3116,0,2052,8,9,24,2,1,1,203,0,0,0,0,0,115536,112261,3274,0,0,42078,41548,529,0,1422,1,10749,446,446,0,78,21207,17615,2318,1274,14677,13000,0,1,94,0,360,18,0,0,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3035,0,0,8226,250,986,0,8210,20,0,0,8236,48,0,0,9111,724,320,0,8014,1033,0,0,8200,8000,5007.0,5008.0,5001.0,1329,1583249875371,90,4437785163,100,146681,132249,0.2868674197748856,1
138,3,False,2051,3111,3071,3065,3057,0,2052,5,10,10,2,2,1,195,1,0,0,0,0,30160,0,25872,4287,0,13517,0,9229,4287,3378,1,30825,0,0,0,27,33002,8628,23350,1024,9333,9050,0,0,34,0,47,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,984,0,0,9111,806,150,0,9105,9,20,0,8014,204,0,0,8444,1637,0,0,8451,212,0,0,8000,8400,5008.0,5008.0,5001.0,947,1583187073414,86,4437206095,100,75930,101187,0.17801922823653366,1
139,1,True,2051,3009,3065,3068,1006,0,2052,4,2,11,3,2,1,426,1,0,0,0,0,43357,23682,17307,2367,0,10777,7722,2212,841,6324,1,26834,1836,1836,0,8,30560,19793,7775,2991,9653,7700,1,0,46,0,69,15,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,752,559,0,8446,383,0,0,8444,2799,0,0,8451,347,0,0,8237,378,0,0,8224,988,0,0,8400,8200,5008.0,5008.0,5001.0,946,1583185362919,36,4437172213,100,64986,65888,0.16583571846243805,1
140,9,True,3115,3146,1052,3006,1043,1037,2052,5,9,35,2,2,2,166,1,0,0,0,0,83578,59457,24121,0,0,29065,21003,8062,0,15548,5,11118,2500,2500,0,14,33988,22406,9249,2332,13350,10910,2,1,63,0,167,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2034,1106,928,9111,1188,400,0,9104,7,30,0,8014,907,0,0,8139,1287,0,0,8135,3380,5,0,8000,8100,5005.0,5008.0,5002.0,1219,1583094057739,10,4435564824,200,118878,128726,0.22578966176219256,1
141,4,False,3285,3157,3020,3057,1026,0,2052,5,9,6,3,2,1,244,1,0,0,0,0,36214,33872,2342,0,0,13336,13218,118,0,3857,3,8993,0,0,0,0,18437,10955,6677,804,10203,9200,0,0,41,0,0,15,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1256,0,0,8226,250,371,0,8210,36,0,0,8236,24,0,0,9111,374,110,0,8014,394,0,0,8200,8000,5007.0,5008.0,5001.0,1021,1583089038642,76,4435427619,100,81624,95723,0.16338331863177497,1
142,2,True,3285,3020,3151,3165,3089,1026,2052,14,5,30,7,2,3,518,2,0,0,0,0,146363,143890,2402,71,0,48369,47881,416,71,2770,1,7340,351,351,0,42,15013,9285,4612,1116,17021,15600,0,0,89,0,264,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,4448,0,0,8226,250,1950,0,8210,0,0,0,8236,80,0,0,9111,1392,440,0,8014,1165,0,0,8200,8000,5007.0,5008.0,5001.0,1495,1583085414080,101,4435355096,100,180347,127533,0.2681996373657449,1
143,10,True,3285,3157,3020,3151,3089,3116,2052,18,7,42,7,3,4,406,3,1,0,0,0,159866,155283,4583,0,0,46071,44997,1074,0,2733,1,7999,3003,3003,0,59,20051,5678,12857,1515,18546,16600,2,0,117,0,307,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,4813,0,0,8226,250,1326,0,8210,20,0,0,8236,80,0,0,9111,1352,600,0,8014,888,0,0,8200,8000,5007.0,5008.0,5001.0,1485,1582937854418,143,4432788059,200,111926,148574,0.31008790232476746,0
144,1,False,3285,3157,3020,3151,1052,1026,2052,10,7,21,2,2,4,240,4,0,0,0,0,60032,57669,2291,70,0,19177,18666,439,70,751,1,8083,961,961,0,58,13658,2657,10771,229,11922,11685,0,0,68,0,84,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1538,0,0,8226,250,509,0,8210,16,0,0,8236,24,0,0,9111,317,310,0,8014,533,0,0,8200,8000,5007.0,5008.0,5001.0,941,1582936747104,90,4432825680,100,79940,80725,0.23989241931448588,0
145,5,True,3048,3157,3107,3174,3158,3504,2052,0,11,52,0,0,0,325,0,0,0,0,0,68242,63659,4582,0,0,14060,13325,735,0,15228,18,26025,1116,1116,0,71,25480,12676,11976,827,15572,15850,1,0,38,0,237,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3007,0,0,8226,250,1241,0,8210,100,0,0,8236,80,0,0,8401,73,0,0,8453,1888,1955,0,8200,8400,5007.0,5008.0,5001.0,1758,1582934734217,40,4432773441,100,205217,156445,0.06851284250330138,0
146,6,True,3285,3151,3020,0,0,0,2052,9,1,13,9,1,1,670,0,0,0,0,0,42340,40561,1778,0,0,14962,14704,258,0,3245,1,3113,240,240,0,22,8705,4691,3289,724,8849,7500,1,0,26,0,140,13,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1327,0,0,8226,250,828,0,8210,0,0,0,8236,24,0,0,8139,1024,0,0,8135,1822,5,0,8200,8100,5007.0,5008.0,5001.0,796,1582932036898,101,4432687937,200,44347,52214,0.286551499597809,0
147,6,False,3006,3153,3086,1042,1042,0,2052,8,4,5,5,1,2,312,0,0,0,0,0,18497,2211,16286,0,290,6206,618,5587,0,2134,1,3551,239,239,0,2,9314,4519,4749,46,7349,6600,0,0,37,0,11,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,100,70,29,9111,264,130,0,9104,6,20,0,8014,234,0,0,8139,583,0,0,8135,968,5,0,8000,8100,5005.0,5008.0,5002.0,638,1582925456125,429,4432570549,200,36973,32813,0.18913235607838358,0
148,8,False,3285,3020,3089,0,0,0,2052,3,5,11,2,1,1,262,0,0,0,0,0,67257,54733,3950,8573,0,15001,13209,611,1180,2531,1,4473,0,0,0,27,12141,2810,8103,1227,9222,8000,0,0,61,0,188,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2109,0,0,8226,250,563,0,8210,0,0,0,8236,24,0,0,8139,877,0,0,8135,1311,5,0,8200,8100,5007.0,5008.0,5001.0,924,1582924243802,161,4432563769,200,51546,50749,0.2955920313700763,0
149,6,False,3147,3071,3111,3052,0,0,2052,6,10,10,2,1,2,214,0,0,0,0,0,27125,2717,23538,869,0,11680,1541,9399,739,1300,1,13969,0,0,0,9,22582,13934,7212,1435,8676,8450,0,0,20,0,77,13,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,559,11,466,8143,342,0,0,8138,18,0,0,8135,619,5,0,9111,427,160,0,8014,354,0,0,8100,8000,5005.0,5008.0,5001.0,944,1582916273162,59,4432305682,200,55340,48572,0.24046775920283292,0
150,1,True,3285,3157,3151,3020,0,0,2052,7,5,20,3,1,1,561,0,0,0,0,0,83414,78807,4123,483,0,29627,29037,589,0,5628,1,6535,2040,2040,0,19,19182,12652,5147,1383,12871,10400,2,0,54,0,120,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2316,0,0,8226,250,674,0,8210,20,0,0,8236,48,0,0,8139,1724,0,0,8135,3742,5,0,8200,8100,5007.0,5008.0,5001.0,1252,1582912260278,74,4432245263,100,120043,105373,0.24680322884299793,0
151,8,False,3146,3157,3116,3089,3020,3102,2052,19,15,24,3,3,6,130,5,1,0,0,0,90340,79096,9236,2007,0,35921,32159,2190,1571,7795,1,31659,722,722,0,11,40377,20832,19379,165,18720,17650,1,0,66,0,170,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3283,0,0,8224,2037,0,0,8210,0,0,0,8236,80,0,0,9111,1779,430,0,8014,1030,0,0,8200,8000,5007.0,5008.0,5001.0,1546,1582904234309,55,4432066266,200,194508,145126,0.24751595165580254,1
152,8,True,3029,2421,3001,3151,3065,3111,2052,7,12,37,2,2,1,279,1,0,0,0,0,103385,96913,5088,1383,0,33607,30909,1569,1128,21958,1,73441,839,839,0,112,68330,28645,39129,556,16536,13250,1,0,43,0,649,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8437,1413,1137,0,8446,267,0,0,8444,2321,0,0,8451,379,0,0,8237,998,0,0,8224,1478,0,0,8400,8200,5008.0,5008.0,5001.0,1777,1582901828986,57,4432051076,200,181675,205313,0.1636866637767701,1
153,4,False,3285,2421,3151,3020,3116,1058,2052,7,6,19,2,1,2,336,0,0,0,0,0,119281,116661,2620,0,0,32591,32537,53,0,2721,1,4618,0,0,0,27,16281,11039,3830,1410,15175,12050,0,0,116,0,357,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,4113,0,0,8226,250,636,0,8210,0,0,0,8236,48,0,0,9111,1061,260,0,8014,1072,0,0,8200,8000,5007.0,5008.0,5001.0,1416,1582900180965,74,4431947963,100,120431,102680,0.27061969094336175,1
154,5,False,3031,3065,3078,3071,3053,3075,2052,24,5,17,10,3,4,471,3,1,0,0,0,192264,5987,170526,15750,22,61839,1369,44920,15550,15900,1,113954,3632,3632,0,72,65849,26994,38164,690,22463,22233,1,2,146,0,355,18,0,0,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8010,6876,0,0,9111,3360,410,0,9105,10,20,0,8014,1118,0,0,8444,5731,0,0,8451,417,0,0,8000,8400,5008.0,5008.0,5001.0,1783,1582759394109,86,4430034798,100,230027,214116,0.26883365865746195,0
155,1,True,3029,3111,3029,3285,1031,3751,2052,2,8,42,0,1,0,302,0,0,0,0,0,42805,38093,3722,990,0,19347,16756,1762,828,14419,1,29821,1096,1096,0,97,40628,15957,24423,247,11814,13020,0,0,20,0,351,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,775,688,0,8446,656,0,0,8444,2825,0,0,8451,276,0,0,8237,578,0,0,8224,1047,0,0,8400,8200,5008.0,5008.0,5001.0,1317,1582757277816,57,4430000140,100,199474,157777,0.09699008392071147,0
156,5,True,3390,3157,3020,3089,1026,0,2052,9,3,39,4,1,2,489,0,0,0,0,0,83017,79345,3671,0,0,28301,26955,1346,0,2576,1,7627,1343,1343,0,74,10773,1901,7358,1513,12781,11750,0,0,50,0,238,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2808,0,0,8226,250,1152,0,8210,20,0,0,8236,48,0,0,9111,1175,480,0,8014,532,0,0,8200,8000,5007.0,5008.0,5001.0,1130,1582752921928,99,4429908319,100,136532,91937,0.20728473910878037,0
157,6,False,3801,3748,3009,3065,3001,3194,2052,8,7,13,3,2,2,536,1,0,0,0,0,108393,44650,54354,9388,0,27939,18931,8344,663,15753,1,68986,1021,1021,0,24,64423,48977,13748,1697,15689,15250,0,0,89,0,183,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1393,1058,0,8446,638,0,0,8444,3644,0,0,8451,363,0,0,8139,1617,0,0,8135,5181,5,0,8400,8100,5008.0,5008.0,5001.0,1560,1582751170574,36,4429903055,200,172127,135981,0.20546252785315597,0
158,10,True,3029,2065,3151,3116,3067,3009,2052,7,10,26,2,1,1,176,0,0,0,0,0,74957,71680,1091,2185,0,26327,23519,639,2168,10699,1,29197,713,713,0,45,37877,16578,20896,402,13191,12050,0,0,60,0,366,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,699,0,0,9111,1892,330,0,9105,6,50,0,8014,522,0,0,8139,1861,0,0,8135,4169,5,0,8000,8100,5008.0,5008.0,5001.0,1265,1582744371193,27,4429761625,200,119039,109489,0.24045337887824347,0
159,9,True,3073,2420,2003,3802,1001,0,2052,4,1,17,3,1,1,254,0,0,0,0,0,29270,28398,796,76,0,7923,7713,133,76,1761,1,1716,1000,1000,0,95,4035,2922,1112,0,7839,3350,0,0,22,0,222,13,0,0,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,702,0,0,8226,250,160,0,8210,0,0,0,8236,8,0,0,9111,220,210,0,8014,201,0,0,8200,8000,5007.0,5008.0,5001.0,637,1582743543746,9,4429679107,200,30601,47405,0.16713426853707414,0
