,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameDuration,gameCreation,championId,gameId,teamId,team1dmg,team2dmg,dmgShare,duo
20,5,False,3110,2033,3109,3029,3020,1026,2052,6,7,20,2,2,1,208,1,0,0,0,0,34600,29747,3594,1257,0,13378,10622,1497,1257,10254,4,32760,0,0,0,25,25997,6335,18287,1373,10958,10550,0,0,31,0,368,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,512,0,0,8463,583,0,0,8473,686,0,0,8453,713,158,0,9105,7,10,0,9111,987,260,0,8400,8000,5005.0,5003.0,5001.0,1125,1584217821241,79,4454629770,100,78966,94361,0.16941468480105362,1
21,2,False,3124,3146,3006,3115,3057,0,2052,7,11,13,3,1,2,329,0,0,0,0,0,40091,23927,16163,0,0,13347,8669,4677,0,6510,5,9257,0,0,0,5,25016,13243,11316,455,12049,12150,0,0,43,0,52,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,30,0,9111,373,200,0,9103,17,50,0,8017,544,0,0,8135,863,4,0,8139,818,0,0,8000,8100,5005.0,5008.0,5001.0,1300,1584216226396,10,4454683753,100,103148,118069,0.12939659518361965,1
22,2,True,3194,2033,3111,3151,1052,1026,2052,11,5,25,4,4,4,209,2,1,1,0,0,30152,22936,3309,3906,0,15151,12343,1664,1143,3640,5,23420,473,473,0,48,19002,12206,6292,504,10608,8785,0,0,16,0,153,16,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,428,0,0,8463,699,0,0,8473,581,0,0,8453,328,12,0,9105,3,20,0,9111,1460,360,0,8400,8000,5005.0,5003.0,5001.0,934,1584114834954,32,4452218416,100,83795,69218,0.18081031087773733,1
23,10,False,3071,2031,3111,3156,3078,1028,2052,4,8,14,2,1,1,338,0,0,0,0,0,51935,12582,30705,8647,0,18419,1936,15479,1004,6378,1,27826,442,442,0,20,29216,13023,15900,291,11817,11633,0,0,29,0,74,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,567,0,0,9111,770,180,0,9104,13,40,0,8017,186,0,0,8139,1555,0,0,8135,1186,5,0,8000,8100,5005.0,5008.0,5001.0,1309,1584112486097,80,4452261425,200,117249,117750,0.15642462845010616,1
24,2,False,3078,2033,3020,3072,1038,0,2052,9,7,8,3,2,2,257,1,0,0,0,0,34217,31928,2289,0,0,14887,14476,410,0,4098,1,9859,1189,1189,0,0,20003,14396,5485,121,10978,10133,0,0,28,0,17,17,0,0,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,10,0,9111,384,170,0,9103,0,0,0,8017,0,0,0,8135,711,4,0,8139,1078,0,0,8000,8100,5005.0,5008.0,5001.0,1069,1583856643159,42,4447851979,100,68953,95167,0.21590068597450437,1
25,8,True,2031,3157,3020,3285,3089,0,2052,12,6,18,3,2,4,376,2,0,0,0,0,72080,54302,2288,15490,0,29772,21961,745,7065,4860,1,9592,1761,1761,0,27,20334,13266,6925,142,13787,11050,1,0,50,0,72,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2213,0,0,8226,250,562,0,8233,7,30,0,8237,487,0,0,8014,569,0,0,9111,1200,300,0,8200,8000,5008.0,5008.0,5001.0,1295,1583855128647,103,4447748926,200,129854,143115,0.20802850854208155,1
26,8,True,3078,3074,2033,3111,3071,3001,2052,13,14,11,3,3,5,263,2,1,0,0,0,56220,1752,53049,1418,0,28953,443,27090,1418,2710,1,33497,212,212,0,30,39967,23212,13546,3208,16561,14883,1,0,19,0,92,18,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8112,1933,0,0,8143,936,0,0,8138,18,0,0,8106,5,0,0,8014,702,0,0,9111,377,240,0,8100,8000,5008.0,5008.0,5001.0,1802,1583851847379,62,4447702359,200,154654,157743,0.18354538711701945,1
27,3,False,2031,3146,3020,3116,3151,3135,2052,12,8,15,5,3,4,355,4,1,0,0,0,46104,41367,3962,773,0,21361,18961,1626,773,6658,1,14409,136,136,0,6,23447,10941,11996,509,13274,13000,0,0,20,0,85,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1116,24,374,8139,1182,0,0,8138,30,0,0,8135,1912,5,0,9111,996,270,0,8014,774,0,0,8100,8000,5008.0,5008.0,5002.0,1330,1583848837354,55,4447636171,100,141274,136813,0.15120262751815622,1
28,5,True,2031,3157,3020,3089,3136,1026,2052,12,4,20,5,2,3,484,1,0,0,0,0,30129,27717,1866,545,0,14851,13262,1043,545,3392,1,6914,2859,2859,0,57,13315,8456,3913,945,12056,10100,2,0,16,0,81,17,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1637,0,0,8226,250,727,0,8233,8,10,0,8237,442,0,0,8014,489,0,0,9111,1051,320,0,8200,8000,5008.0,5008.0,5001.0,1037,1583788373760,25,4447074905,100,84552,67194,0.1756433910492951,1
29,10,True,3285,3157,2031,3020,1058,1058,2052,7,7,14,2,2,1,235,1,0,0,0,0,48816,34801,2488,11527,0,18483,13827,693,3961,2330,1,5208,1678,1678,0,18,16967,13979,2907,79,11329,9950,2,0,32,0,59,17,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1391,0,0,8226,250,278,0,8233,7,40,0,8237,332,0,0,8014,401,0,0,9111,768,210,0,8200,8000,5008.0,5008.0,5001.0,1119,1583786998768,103,4447039784,200,92810,76310,0.2422094089896475,1
