,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameDuration,gameCreation,championId,gameId,teamId,team1dmg,team2dmg,dmgShare,duo
10,9,True,3143,3111,3068,2051,3067,0,2052,7,5,20,3,2,1,183,1,0,0,0,0,30834,12527,17807,500,0,11753,2851,8437,465,1936,1,23332,1520,1520,0,36,19189,4527,14009,652,9892,8650,0,0,17,0,362,14,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8439,99,0,0,8446,847,0,0,8429,24,19,12,8451,140,0,0,9105,5,30,0,9111,1690,540,0,8400,8000,5007.0,5002.0,5001.0,790,1553020684969,14,3967825970,200,60340,51622,0.2276742474138933,0
11,2,True,3152,3065,3020,1058,1058,0,2052,4,9,15,0,1,0,153,0,0,0,0,0,30170,27812,1998,360,0,10502,9571,570,360,8130,1,12311,1277,1277,0,1,26630,11120,10046,5463,9589,9100,0,0,37,0,39,15,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8128,626,10,0,8139,623,0,0,8138,30,0,0,8135,1460,5,0,8236,8,0,0,8210,0,0,0,8100,8200,5007.0,5008.0,5001.0,948,1552827934404,8,3965316493,100,68066,88037,0.15429142303058796,0
12,2,True,3048,3157,3001,3020,1026,1052,2052,4,7,36,2,1,2,273,0,0,0,0,0,48467,44748,3424,295,0,24064,22487,1282,295,9198,1,14483,1633,1633,0,105,23953,12417,10386,1148,12876,11785,2,2,38,0,154,18,0,0,False,False,True,False,True,False,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8128,2696,38,0,8139,1531,0,0,8138,30,0,0,8135,2808,5,0,8236,24,0,0,8210,40,0,0,8100,8200,5007.0,5008.0,5001.0,1353,1549233528965,25,3918549224,100,156270,113378,0.15398988929417035,0
13,1,True,3029,3111,3065,3136,0,0,2052,7,3,24,3,1,2,363,0,0,0,0,0,44627,24181,6153,14291,0,17412,13033,942,3436,8135,1,10843,347,347,0,90,18837,10023,8698,115,11015,8100,0,0,40,0,220,17,0,0,False,False,False,False,False,True,0,0,0,0,0,1,0,2,0,0,0,0,0,0,8128,1102,21,0,8139,888,0,0,8138,30,0,0,8135,2115,5,0,8236,8,0,0,8210,0,0,0,8100,8200,5007.0,5008.0,5001.0,1019,1549232207611,31,3918524975,100,104168,75972,0.16715306044082637,0
14,10,False,3112,3009,3065,3110,3067,0,2052,3,10,19,2,1,1,144,0,0,0,0,0,38809,16354,5109,17345,0,11415,8446,2414,555,12256,1,30436,700,700,0,35,32764,11044,16566,5153,9374,8300,1,0,20,0,465,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8439,404,0,0,8446,409,0,0,8429,35,18,14,8451,128,0,0,9105,7,20,0,9111,1379,440,0,8400,8000,5007.0,5002.0,5001.0,937,1549131154711,20,3916375205,200,94710,63224,0.18054852587624953,0
15,1,False,3029,3020,3001,3075,3082,3024,2052,6,10,18,2,1,2,152,0,0,0,0,0,39831,27819,11142,870,55,22521,18125,3636,760,6719,1,39610,463,463,0,32,29611,13770,15124,716,12051,11850,2,0,24,0,396,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8439,364,0,0,8446,0,0,0,8429,46,21,14,8451,171,0,0,9105,12,30,0,9111,3372,480,0,8400,8000,5007.0,5002.0,5001.0,1114,1549115055627,54,3915957210,100,95568,103261,0.23565419387242592,0
16,6,True,3020,3029,3001,3025,0,0,2052,7,7,15,3,2,1,305,1,0,0,0,0,32975,23644,8605,725,0,17092,13907,2635,550,5402,1,35396,5004,5004,0,30,24213,12531,9999,1682,11573,9650,3,1,18,0,362,18,0,0,False,False,True,False,True,False,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8439,429,0,0,8446,2455,0,0,8429,49,22,14,8451,165,0,0,9105,13,30,0,9111,2834,440,0,8400,8000,5007.0,5002.0,5001.0,1177,1547947184879,54,3899398655,200,116778,125443,0.13625311894645376,0
17,9,False,3285,3504,3158,1052,3083,1011,2052,1,9,24,0,1,0,350,0,0,0,0,0,44146,42405,1741,0,0,16391,16118,273,0,27238,5,7303,426,426,0,49,26410,20331,4684,1393,11146,10885,0,0,22,0,1580,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,958,17,0,8139,1336,0,0,8138,30,0,0,8135,1610,5,0,8236,24,0,0,8210,60,0,0,8100,8200,5007.0,5008.0,5001.0,1333,1547945678071,16,3899386469,200,119719,101323,0.16176978573472953,0
18,6,False,3153,3095,3006,3087,1037,0,2052,1,17,27,0,1,0,190,0,0,0,0,0,50313,8147,37809,4356,470,18162,1903,14287,1971,2923,1,9662,1736,1736,0,7,33386,23724,9301,360,12128,10875,1,0,35,0,74,18,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8021,1206,0,0,9101,0,746,0,9104,8,50,0,8017,644,0,0,8139,1582,0,0,8106,5,0,0,8000,8100,5005.0,5008.0,5001.0,1394,1547944122205,29,3899403175,200,170514,138139,0.13147626665894496,0
19,4,True,3111,3029,3373,3083,0,0,2052,3,8,19,2,1,1,257,0,0,0,0,0,39389,32065,5887,1437,0,15038,12635,1474,928,4832,1,34955,1915,1915,0,44,29989,12182,16874,933,11939,9700,1,0,28,0,91,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8439,932,0,0,8446,878,0,0,8429,53,18,12,8451,212,0,0,9105,8,50,0,9111,2562,440,0,8400,8000,5007.0,5002.0,5001.0,1286,1547942569944,32,3899359815,100,116235,145879,0.12937583344087408,0
